SPK ACQUISITION CORP,10.07,0%,
SPLASH BEVERAGE GROUP INC,2.87,-0.69%,3 377
Splunk Inc.,112.6,+0.4%,49 329
"Spok Holdings, Inc.",6.74,+0.45%,2 337
Sports Entertainment Acquisition Corp.,5.2,+4%,7 528
SPORTS VENTURES ACQUISITION CORP,9.89,0%,800
"Sportsman's Warehouse Holdings, Inc.",9.7,-1.32%,21 076
SPORTSMAP TECH ACQUISITION CORP,9.96,0%,
SPORTSTEK ACQUISITION CORP,9.85,0%,
Spotify Technology S.A.,118.79,-2.9%,52 585
Sprague Resources LP,18.8,-0.11%,325
Spree Acquisition Corp. 1 Limited Class A,10.05,0%,
"Spring Bank Pharmaceuticals, Inc.",6.6,+0.76%,1 986
SPRINGWATER SPL SITUATIONS CORP,9.92,0%,5
"SpringWorks Therapeutics, Inc.",36.88,+7.27%,46 876
SPRINKLR INC,12.59,-0.79%,14 400
"Sprott Focus Trust, Inc.",8,-0.74%,1 126
SPROTT INC,35.95,-0.5%,2 192
SPROUT SOCIAL INC,61.43,+5.22%,25 822
"Sprouts Farmers Market, Inc.",30.28,-1.77%,116 872
SPRUCE BIOSCIENCES INC,2.11,+2.93%,3 797
"SPS Commerce, Inc.",131.06,+1.1%,5 233
SPX Corporation,59.57,+3.65%,7 834
"SPX FLOW, Inc.",86.49,,
"Square, Inc.",87.7,-2.51%,917 947
SQUARESPACE INC,24.44,+5.16%,23 672
SQZ BIOTECHNOLOGIES CO,3.49,+8.72%,1 770
"SRAX, Inc.",2.44,-2.79%,191
"SRH Total Return Fund, Inc. Common Stock",12.51,-0.64%,1 767
"SS&C Technologies Holdings, Inc.",60.69,-0.25%,48 412
SSR Mining Inc.,15.72,+1.09%,237 042
ST ENERGY TRANSITION I LTD,9.89,0%,
St. Joe Company (The),39.24,-2.58%,18 401
STAAR Surgical Company,84.5,-1.18%,11 415
STABILIS SOLUTIONS INC,4.38,0%,3
Stable Road Acquisition Corp.,2.12,-1.17%,20 478
"Staffing 360 Solutions, Inc.",4.3,+14.06%,183 720
"Stag Industrial, Inc.",32.71,-1.06%,43 922
Stamps.com Inc.,329.69,0%,
STANDARD LITHIUM LTD,5.84,-0.85%,16 163
"Standard Motor Products, Inc.",37.45,-0.95%,5 100
Standex International Corporation,95.7,-1.67%,1 672
"Stanley Black & Decker, Inc.",95.95,+2.45%,108 182
"Stanley Black & Decker, Inc. Corporate",61.9,+0.73%,120
Stantec Inc,47.9,-2.28%,1 301
Star Bulk Carriers Corp.,25.57,+3.23%,122 484
Star Group L.P.,9.72,+0.21%,2 253
Star Peak Corp II,3.31,-1.19%,43 809
Star Peak Energy Transition Corp.,14.45,+17.1%,351 298
Starboard Value Acquisition Corp.,12.28,-3.31%,8 767
Starbucks Corp,85.76$,-1.28%,354 538
"Starry Group Holdings, Inc. Class A Common Stock",3.99,-2.8%,11 564
"StarTek, Inc.",3.46,+4.53%,1 368
"STARWOOD PROPERTY TRUST, INC. Starwood Property Trust Inc.",23.5,-0.3%,66 723
State Street Corporation,70.66,+0.47%,56 452
State Street Corporation Depositary Shares representing 1/4000th Perpetual Preferred Series D,,,
"State Street Corporation Depositary shares, each representing a 1/4,000th ownership interest in a sh",,,
Stealth BioTherapeutics Corp.,0.29,+1.98%,2 696
"StealthGas, Inc.",2.51,+4.15%,4 666
"Steel Connect, Inc. Common Stock",1.35,-1.1%,5 755
"Steel Dynamics, Inc.",78.82,+1.73%,26 362
Steel Partners Holdings LP 6.0% Series A Preferred,,,
Steel Partners Holdings LP LTD PARTNERSHIP,42,+0.72%,736
Steelcase Inc.,11.33,0%,36 631
Stepan Company,108.67,+0.64%,3 247
STEPSTONE GROUP INC,28,-2.47%,16 947
"Stereotaxis, Inc.",2.56,+4.49%,9 643
"Stericycle, Inc.",50.53,+6.94%,25 047
STERIS plc (Ireland),211.97,+2.2%,29 168
Sterling Bancorp Depositary Shares each representing ownership of a 1/40th interest in a share of 6.,,,
"Sterling Bancorp, Inc.",5.85,+0.86%,2 160
STERLING CHECK CORP,19.56,-0.1%,2 589
Sterling Construction Company Inc,25.23,+1.45%,4 746
STEVANATO GROUP S.P.A.,18.16,+4.73%,6 794
"Steven Madden, Ltd.",32.57,+1.23%,20 285
Stewart Information Services Corporation,52.84,-0.04%,2 107
STIFEL FINANCIAL CORP 4.50% DEP SHS REP 1/1000TH PREF SHS SR D,,,
STIFEL FINANCIAL CORP 6.125% DEP SHS REP 1/1000 NON CU PF SR C,,,
Stifel Financial Corporation,60.97,+0.89%,10 945
"Stifel Financial Corporation Depositary Shares, Each Representing 1/1,000th  Interest in a Share of",,,
STMicroelectronics N.V.,38.53,-2.71%,286 555
"Stock Yards Bancorp, Inc.",68.32,+1.09%,1 838
"Stoke Therapeutics, Inc.",16.75,+2.82%,4 666
STONEBRIDGE ACQUISITION CORP,10.02,-0.2%,294
StoneCo Ltd.,11.06,-0.23%,430 472
StoneMor Partners L.P.,3.4,-0.58%,26 163
"Stoneridge, Inc.",18.46,-2.07%,2 636
STORE Capital Corporation,27.9,-0.04%,98 692
"Strata Skin Sciences, Inc.",1.06,+4.95%,1 137
"Stratasys, Ltd.",18.73,-2.19%,35 058
"Strategic Education, Inc.",69.87,-1.58%,3 286
STRATIM CLOUD ACQUISITION CORP,9.77,0%,
STRATTEC SECURITY CORPORATION,29.24,0%,
Stratus Properties Inc.,30.78,0%,201
"Streamline Health Solutions, Inc.",1.69,+5.63%,605
STRONGHOLD DIGITAL MNG INC,2.53,+1.2%,9 401
Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),27.59,0%,
Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,29.56,0%,
Stryker Corporation,215.87,+0.77%,56 021
Studio City International Holdings Limited,1.97,0%,20
"Sturm, Ruger & Company, Inc.",58.35,-3.82%,23 048
"Suburban Propane Partners, L.P.",16,+2.7%,2 516
Sumitomo Mitsui Financial Group Inc Unsponsored,6.1,+0.25%,183 260
"Summit Financial Group, Inc.",29.63,0%,142
SUMMIT HEALTHCARE ACQUISITION CORP,9.74,0%,
SUMMIT HOTEL PROPERTIES INC CUM RED PFD SER F,,,
"Summit Hotel Properties, Inc.",8.15,-0.37%,31 512
"Summit Hotel Properties, Inc. 6.250% Series E Cumulative Redeemable Preferred Stock",,,
"Summit Materials, Inc.",30.31,+3.17%,25 172
"Summit Midstream Partners, LP",14.95,-0.2%,169
Summit State Bank,15.1,0%,
Summit Therapeutics plc,0.9,-4.65%,649
"Summit Wireless Technologies, Inc.",0.77,+4.82%,434
SUMO LOGIC INC,7.94,+2.45%,28 392
"Sun BioPharma, Inc.",1.29,0%,109
"Sun Communities, Inc.",162.16,-0.18%,13 644
Sun Life Financial Inc.,46.72,-0.66%,35 392
"SunCoke Energy, Inc.",6.81,+2.56%,28 001
Suncor Energy  Inc.,30.27,-1.4%,782 103
Sundial Growers Inc.,2.52,-0.2%,183 538
"Sunesis Pharmaceuticals, Inc.",3.84,+1.86%,1 387
Sunlands Technology Group,5.23,-0.95%,1 512
"SunLink Health Systems, Inc.",1.14,+1.79%,300
Sunnova Energy International Inc.,27.55,+1.75%,238 759
Sunoco LP,40.26,-0.18%,7 853
"SunOpta, Inc.",9,+0.9%,42 037
SunPower Corporation,24.06,+5.67%,410 857
Sunrun Inc.,33.25,+4.49%,752 965
SUNSHINE BIOPHARMA INC,1.28,+13.27%,38 620
SUNSTONE HOTEL INVESTORS INC 5.70% SERIES I CUMULATIVE RED PFD SHS,,,
SUNSTONE HOTEL INVESTORS INC 6.125% CUM RED SER H USD 25,,,
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc.",11.01,+0.14%,151 110
"Sunworks, Inc.",2.48,-0.4%,148 327
"Super League Gaming, Inc.",0.9,+2.52%,419
"Super Micro Computer, Inc.",59.05,-0.25%,18 029
"SuperCom, Ltd.",0.31,+3.33%,1 393
"Superior Drilling Products, Inc.",0.9,-2.59%,200
"Superior Group of Companies, Inc.",18.41,0%,228
"Superior Industries International, Inc.",4.78,-1.04%,3 678
SUPERNOVA PARTNERS ACQ CO III LTD,9.85,0%,
"Supernova Partners Acquisition Company II, Ltd.",4.45,+4.58%,18 743
"Supernova Partners Acquisition Company, Inc.",1.77,-2.49%,158 927
"Supernus Pharmaceuticals, Inc.",32.16,-2.01%,20 621
"Surface Oncology, Inc.",1.78,-1.11%,29 062
SURGEPAYS INC,6.25,-8.76%,11 159
"Surgery Partners, Inc.",36.89,+2.64%,9 810
"Surmodics, Inc.",33.79,-0.44%,754
SuRo Capital Corp.,6.57,-0.76%,19 371
SUSTAINABLE DEVELOPMENT ACQ I CORP,9.89,0%,
Sustainable Opportunities Acquisition Corp.,0.94,+5.77%,89 830
"Sutro Biopharma, Inc.",5.76,+5.01%,22 824
Suzano S.A.,9.24,+2.33%,128 300
SVB Financial Group,413.1,-0.69%,10 166
SVB FINANCIAL GROUP 5.250% DEP REP 1/40 NON CUM PER PRF SR A,22.5,-1.01%,611
SVF INVESTMENT CORP,9.9,-0.05%,4 200
SVF INVESTMENT CORP 2,9.85,0%,
SVF Investment Corp. 3,16.26,-1.81%,5 133
SVMK Inc.,7.65,-10.63%,200 117
SWEETGREEN INC,18.19,-1.49%,43 917
SWIFTMERGE ACQUISITION CORP,9.89,0%,
"Swiss Helvetia Fund, Inc. (The)",8.1,0%,
"Switch, Inc.",33.98,+0.27%,100 786
Switchback Energy Acquisition Corporation,16.06,+1.13%,271 332
Switchback II Corporation,0.62,+3.44%,43 837
SWK HOLDINGS CORPORATION,17.95,0%,14
"Sykes Enterprises, Incorporated",53.99,0%,
Sylvamo Corporation,39.02,+0.98%,12 922
Synalloy Corporation,12.75,-1.77%,3 428
Synaptics Incorporated,146.09,+0.84%,38 248
SYNAPTOGENIX INC,7.2,+5.73%,1 801
SYNCHRONOSS TECHNOLOGIES INC 8.375% SENIOR NOTES DUE 30/06/2026,22.26,0%,5
"Synchronoss Technologies, Inc.",1.79,+10.49%,4 657
Synchrony Financial,33.9,+0.44%,121 014
SYNCHRONY FINANCIAL DEP SHS REP 1/40TH PREF NON CUM PERP A,,,
"Syndax Pharmaceuticals, Inc.",23.86,+5.16%,21 254
"Syneos Health, Inc.",67.94,-0.76%,33 272
"Synlogic, Inc.",1.03,0%,76
Synnex Corporation,101.97,-0.22%,7 149
"Synopsys, Inc.",374.2,+0.54%,27 454
Synovus Financial Corp.,40.13,+1.9%,35 452
"Synovus Financial Corp. 5.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series E",,,
"Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series D Li",,,
"Synthetic Biologics, Inc.",1.45,-7.05%,2 996
Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Cl A-1,9.95,0%,
"Synthetic Fixed-Income Securities, Inc. STRATS Trust for Procter&Gamble Securities, Series 2006-1",23.86,0%,
"Synthetic Fixed-Income Securities, Inc. Synthetic Fixed-Income Securities, Inc. Floating Rate Struct",21.91,+0.25%,
"Synthetic Fixed-Income Securities, Inc. Synthetic Fixed-Income Securities, Inc. on behalf of STRATS",23.17,+0.54%,
"Synthetic Fixed-Income Securities, Inc. Synthetic Fixed-Income Securities, Inc. on behalf of STRATS(",23.49,0%,
"Sypris Solutions, Inc.",1.96,-2.49%,1 792
"Syros Pharmaceuticals, Inc.",0.9,-1.49%,24 890
Sysco Corporation,86.25,-0.07%,98 604
Systemax Inc.,32.64,+2.61%,594
T STAMP INC,1.44,+9.92%,658
"T-Mobile US, Inc.",144.53,+0.56%,137 790
"T. Rowe Price Group, Inc.",125.02,-0.1%,22 635
"T2 Biosystems, Inc.",0.13,+1.7%,810 476
"Tableau Software, Inc.",,,
"Tabula Rasa HealthCare, Inc.",5.17,+18.31%,57 069
"Tactile Systems Technology, Inc.",8.93,-1.22%,9 714
TAILWIND ACQUISITION CORP.,9.98,+0.05%,100
TAILWIND INTL ACQUISITION CORP,9.84,0%,
Taitron Components Incorporated,3.88,0%,4
Taiwan Semiconductor Manufacturing Company Ltd.,89.77,+1.56%,625 755
"Take-Two Interactive Software, Inc.",127.17,-0.31%,96 682
Takeda Pharmaceutical Company Limited,13.85,-0.68%,256 819
"Takung Art Co., Ltd.",1.72,-6.01%,1 539
TAL Education Group,4.65,-2.92%,85 181
TALARIS THERAPEUTICS INC,4.5,-9.82%,6 671
TALIS BIOMEDICAL CORP,0.76,-1.67%,2 684
TALON 1 ACQUISITION CORP,10.14,0%,
"Talos Energy, Inc.",18.35,+14.76%,68 232
"Tandem Diabetes Care, Inc.",59.46,+1.55%,68 419
"Tanger Factory Outlet Centers, Inc.",15.96,+0.69%,28 404
"Tango Therapeutics, Inc.",4.27,-0.23%,8 565
Tantech Holdings Ltd.,0.29,-8.18%,26 430
Tanzanian Gold Corporation,0.47,-2.47%,2 562
Taoping Inc.,0.95,+2.22%,39 693
"Tapestry, Inc.",34.08,+0.66%,82 260
"Tarena International, Inc.",5.5,-1.79%,174
"Targa Resources, Inc.",63.75,-0.25%,47 961
Target Corporation,166.22,-0.19%,117 647
TARGET GLOBAL ACQUISITION I CORP,9.98,+0.2%,300
Target Hospitality Corp.,13.91,+3.88%,47 911
Taro Pharmaceutical Industries Ltd.,36.1,0%,30
TARSUS PHARMACEUTICALS INC,17.14,+0.41%,1 477
"Taseko Mines, Ltd.",1.06,+4.43%,63 130
TASTEMAKER ACQ CORP,9.97,0%,510
TAT Technologies Ltd.,6.3,0%,
Tata Motors Ltd Tata Motors Limited,29.21,-1.25%,5 634
"Taylor Devices, Inc.",8.5,0%,21
Taylor Morrison Home Corporation,27.84,-0.55%,43 874
TAYSHA GENE THERAPIES INC,4.29,+0.23%,1 112
TB SA ACQUISITION CORP,9.86,+0.41%,10 800
TC BIOPHARM (HOLDINGS) PLC SPON ADS EACH REP 1 ORD SHS,0.38,+1.3%,2 363
TC Energy Corporation,49.11,-3.8%,544 346
TCR2 Therapeutics Inc.,3.3,+0.92%,2 650
TCW SPECIAL PURPOSE ACQUISITION CORP,9.83,+0.2%,100
"TCW Strategic Income Fund, Inc.",5,-0.4%,106
TDCX INC ADS EACH REP 1 CL A ORD SHS,7.09,-4.06%,6 392
"TDH Holdings, Inc.",2.45,+2.08%,12 661
TE Connectivity Ltd. New Switzerland Registered Shares,133.16,-0.08%,25 485
"Team, Inc.",0.83,-3.51%,6 516
TECH & ENERGY TRANSITION CORP,9.81,0%,
Tech Data Corporation,144.89,0%,
TechnipFMC plc,8.31,+4.14%,354 989
TECHNOLOGY & TELECOMMUNICA ACQ CORP,9.98,0%,
"TechTarget, Inc.",69.32,-0.14%,3 966
Teck Resources Ltd,30.13,+4.73%,572 714
Tecnoglass Inc.,24.08,+5.89%,7 828
"Tectonic Financial, Inc. - 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred",10.6,0%,
Teekay Corporation,3.34,+3.73%,11 650
Teekay Tankers Ltd.,22.77,+0.62%,18 813
TEGNA Inc,21.17,-0.94%,55 788
Tejon Ranch Co,15.51,+0.06%,387
TEKKORP DIGITAL ACQ CORP,9.94,0%,
"TELA Bio, Inc.",8.75,+2.58%,3 601
"Teladoc Health, Inc.",37.47,-0.05%,209 467
Telecom Argentina SA,4.38,+0.46%,547
Teledyne Technologies Incorporated,398.53,+0.08%,3 765
Teleflex Incorporated,250.01,-0.25%,5 205
"Telefonica Brasil, S.A.",8.81,+1.61%,58 855
Telefonica SA,4.43,+2.08%,121 630
TELEPHONE & DATA SYSTEMS INC 6.625% DEP SH REPSTG 1/1000TH INT SER UU,,,
TELEPHONE & DATA SYSTEMS INC DEP SHS REPSTG 1/1000TH PERP PFD SER VV,,,
"Telephone and Data Systems, Inc.",16.14,+5.49%,137 224
TELESAT CORP,12.38,+7.65%,2 369
TELLURIAN INC 8.25% SENIOR NOTES DUE 30/11/2028,22.7,0%,31
Tellurian Inc.,3.38,+6.46%,429 799
TELOS CORPORATION,8.72,-2.24%,14 832
Telus Corporation,22.36,-0.67%,143 903
TELUS INTERNATIONAL (CDA) INC,29.43,+4.47%,4 568
"Templeton Emerging Markets Income Fund, Inc.",5.41,-0.18%,656
"Tempur Sealy International, Inc.",27.2,-1.41%,78 094
"Tenable Holdings, Inc.",43.03,+2.55%,45 026
Tenaris S.A.,25.52,+0.41%,182 067
"Tenax Therapeutics, Inc.",0.29,+6.46%,4 200
TENAYA THERAPEUTICS INC,5.35,+6.36%,10 769
Tencent Music Entertainment Group,4.28,+0.59%,363 255
Tenet Healthcare Corporation,64.41,+0.59%,30 942
"Tengasco, Inc.",25.52,-2.89%,520
Tennant Company,65.56,+0.61%,510
Tenneco Inc.,18.82,+0.11%,60 007
Tennessee Valley Authority,22.39,-1.19%,100
Tennessee Valley Authority,23.16,0%,
Tenzing Acquisition Corp.,0.64,-5.88%,6 626
Teradata Corporation,35.69,-8.09%,68 550
"Teradyne, Inc.",100.76,-1.02%,63 975
Terex Corporation,34.13,-1.22%,20 027
Ternium S.A. Ternium S.A.,34.5,+0.55%,6 251
TERNS PHARMACEUTICALS INC,2.13,-0.47%,248
TERRA INCOME FUND VI 7% NTS 31/03/2026 USD25,25,0%,
TERRA PPTY TR INC 6.00% NOTES DUE 30/06/2026,23.5,0%,
Terran Orbital Corporation Common Stock,4.27,+1.43%,2 552
Terreno Realty Corporation,63,+1.76%,13 142
Territorial Bancorp Inc.,21.94,-0.23%,732
"Tesla, Inc.",864.35,-6.63%,1 689 858
TESSCO Technologies Incorporated,5.65,-3.91%,102
"Tetra Tech, Inc.",145.62,-2.83%,10 514
"Tetra Technologies, Inc.",3.71,+3.34%,57 414
Teva Pharmaceutical Industries Limited,10.69,+5.53%,1 161 846
TEXAS CAPITAL BANCSHARES INC DEP SHS REP 1/40TH FXD RT NCUM PFD SER B,24.1,-1.43%,1 415
"Texas Capital Bancshares, Inc.",59.74,+1.22%,17 654
Texas Pacific Land Trust,1670.06,-2.9%,1 789
"Texas Roadhouse, Inc.",88.36,-1.42%,20 956
TEXTAINER GROUP HLDGS LTD 7% DEP SHS REP 1/1000TH CUM RED PRF SR A,,,
TEXTAINER GROUP HLDGS LTD DEP SHS REP 1/1000TH CUM RED PRF SR B,,,
Textainer Group Holdings Limited,32.1,+0.75%,10 172
Textron Inc.,64.43,+0.06%,39 134
"TFF Pharmaceuticals, Inc.",6.36,+9.66%,4 698
TFI INTERNATIONAL INC,106.21,+2.44%,62 778
TFS Financial Corporation,14.83,-0.2%,11 598
"TG Therapeutics, Inc.",6.23,-3.49%,425 480
TG VENTURE ACQUISITION CORP,9.97,0%,509
The AES Corporation,24.21,+5.17%,472 300
The Alkaline Water Company Inc.,0.47,-1.32%,1 654
"The Andersons, Inc.",37.95,-0.5%,8 674
"The Arena Group Holdings, Inc.",9.88,-3.23%,1 584
THE AZEK COMPANY INC,21.46,+5.14%,136 980
"The Bancorp, Inc.",24.74,+0.73%,13 047
The Bank of Princeton,28.49,-0.56%,200
The Blackstone Group Inc.,101.22,-1.54%,124 521
The Carlyle Group L.P.,37.97,-1.06%,60 523
The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.9,,,
The Cheesecake Factory Incorporated,29.43,-1.74%,41 390
"The Chefs' Warehouse, Inc.",34.78,-0.49%,12 061
The Communication Services Select Sector SPDR Fund,57.1,-1.21%,387 239
The Community Financial Corporation,36.97,0%,62
"The Cooper Companies, Inc.",330.97,+1.05%,7 213
The Descartes Systems Group Inc.,71.37,-0.46%,7 941
"The Dixie Group, Inc.",1.67,-1.76%,106
"The Ensign Group, Inc.",84.81,+1.47%,4 886
"The First Bancshares, Inc.",29.19,+0.45%,1 991
The First of Long Island Corporation,19,+0.85%,755
The Gabelli Dividend & Income Trust 5.375% Series H Cumulative Preferred Shares,,,
The Gabelli Global Utility and Income Trust Series B Cumulative Puttable and Callable Preferred Shar,,,
The GDL Fund Series C Cumulative Puttable and Callable Preferred Shares,,,
The Goodyear Tire & Rubber Company,13.23,+5.25%,212 200
THE GROWTH FOR GOOD ACQUISIT CORP COM USD0.0001 CL A,9.76,0%,
"The Hackett Group, Inc.",21.48,0%,2 673
"The Hain Celestial Group, Inc.",22.99,+1.64%,45 831
The Hershey Company,227.22,+0.93%,28 809
"The Herzfeld Caribbean Basin Fund, Inc.",4.4,-0.23%,2 193
THE HONEST COMPANY INC,3.57,+2.59%,91 209
The Intergroup Corporation,46.8,0%,
The Joint Corp.,21.67,+7.01%,13 130
The Kraft Heinz Company,37.58,+1.43%,215 860
The Lovesac Company,34.47,-0.86%,5 043
The Madison Square Garden Company,237.14,+3.16%,23 969
"The Marygold Companies, Inc. Common Stock",1.5,0%,200
The Middleby Corporation,146.43,-0.05%,10 010
"The ONE Group Hospitality, Inc.",7.85,-10.69%,2 917
"The Peck Company Holdings, Inc.",3.72,+2.76%,1 904
"The Pennant Group, Inc.",15.36,+3.3%,3 375
The Providence Service Corporation,155.58,0%,
The Providence Service Corporation,104.25,+2.44%,2 567
THE REAL BROKERAGE INC,1.53,0%,1 894
"The RealReal, Inc.",2.97,+8.79%,203 352
The RMR Group Inc.,28.82,+1.05%,2 421
"The Rubicon Project, Inc.",8.83,+3.34%,107 864
The Simply Good Foods Company,33.73,+0.33%,13 137
"The Trade Desk, Inc.",52.82,+4.68%,148 568
"The Ultimate Software Group, Inc.",331.38,,
THE VALENS COMPANY INC,0.79,-4.53%,1 098
THE VERY GOOD FOOD COMPANY INC,0.22,+2.86%,4 327
THE VITA COCO CO INC,13.17,+3.38%,4 403
The York Water Company,42.62,-1.39%,1 156
The9 Limited - American Depository Shares representing three,1.52,-1.3%,11 410
Therapeutics Acquisition Corp.,8.15,+2.52%,16 601
"TherapeuticsMD, Inc.",9.22,+3.25%,5 615
Theratechnologies Inc.,2.17,-1.36%,486
"Theravance Biopharma, Inc.",8.76,-7.4%,56 305
Thermo Fisher Scientific Inc,589.75,-0.03%,61 955
"ThermoGenesis Holdings, Inc.",0.22,+4.86%,66 579
"Thermon Group Holdings, Inc.",16.52,+1.16%,1 128
Thimble Point Acquisition Corp.,2.02,+4.66%,5 893
Third Point Reinsurance Ltd.,4.4,+1.38%,25 870
THL CREDIT Inc,3.72,-10.14%,678
"THL Credit, Inc.",3.33,0%,103
Thoma Bravo Advantage,4.82,+5.48%,1 564 591
Thomson Reuters Corp,114.04,-1.3%,84 476
"Thor Industries, Inc.",84.92,+0.92%,14 571
THREDUP INC,3.06,+19.53%,119 363
THRIVE ACQUISITION CORPORATION,10.06,0%,
THRYV HOLDINGS INC,26.27,-1.39%,20 400
THUNDER BRDG CAP PARTNERS IV INC,9.77,0%,
"Thunder Bridge Acquisition II, Ltd.",7.64,-0.07%,25 972
THUNDER BRIDGE CAP PARTNERS III INC,9.85,-0.05%,400
TIAN RUIXIANG HLDGS LTD,0.88,+4.35%,28 993
Tick Pilot Test Control,,,
Tidewater Inc.,20.58,-1.2%,7 821
Tiffany & Co.,131.47,,
TIGA ACQUISITION CORP.,10.32,0%,
TILE SHOP HLDGS INC,3.67,+9.23%,12 334
"Tilly's, Inc.",7.76,-2.39%,6 844
"Tilray, Inc. - Class 2",3.9,-3.35%,1 328 830
TIM S.A. American Depositary Shares (Each representing 5 Common Shares) When Issued,12.22,+2.56%,19 603
"TIMBER PHARMACEUTICALS, INC",0.1,+7.65%,1 483 462
"Timberland Bancorp, Inc.",26.03,0%,17
Timken Company (The),64.34,-0.06%,8 100
TimkenSteel Corporation,16.51,-3.73%,25 271
TIO TECH A,9.83,0%,
Tiptree Inc.,11.11,+0.09%,440
TISHMAN SPEYER INNOVATION CORP II,9.85,0%,
"Titan International, Inc. (DE)",14.71,+2.8%,19 457
Titan Machinery Inc.,29.54,+0.51%,3 125
Titan Medical Inc.,0.57,-0.18%,4 943
"Titan Pharmaceuticals, Inc.",1.47,+1.74%,819
Tiziana Life Sciences plc - American Depository Share,0.73,+0.06%,282
"TJX Companies, Inc. (The)",62.81,-0.74%,199 146
TKB CRITICAL TECHNOLOGIES 1,10.08,0%,
TLG ACQUISITION ONE CORP,9.86,+0.1%,400
TLGY ACQUISITION CORPORATION,10.04,0%,800
TOAST INC,16.56,-1.9%,350 877
"Toll Brothers, Inc.",48.07,-1.17%,45 783
TOMI ENVIRONMENTAL SOLUTIONS INC,1,-9.09%,436
Tompkins Financial Corporation,74.95,-0.49%,344
Tonix Pharmaceuticals Holding Corp.,1.58,-11.73%,164 769
"Tootsie Roll Industries, Inc.",35.73,-0.03%,978
TOP Ships Inc.,0.36,+1.33%,200
TopBuild Corp.,196.64,-5.15%,15 193
"Torchlight Energy Resources, Inc.",0.92,-0.26%,44 732
Torchmark Corporation,,,
TORM plc,17.17,+4.95%,2 187
Toro Company (The),87.3,+0.67%,8 970
Toronto Dominion Bank (The),64.48,-0.14%,271 686
TORRID HOLDINGS INC,5.03,+5.23%,14 165
Tortoise Acquisition Corp.,4.52,-0.22%,45 896
Tortoise Acquisition Corp. II,2.3,-1.71%,118 184
TORTOISEECOFIN ACQUISITION CORP III,9.72,0%,
Total S.A.,48.31,-0.62%,48 494
Total SE,49.86,+0.91%,64 711
"Total System Services, Inc.",132.86,-1.26%,280 468
Tottenham Acquisition I Limited,3.67,-3.42%,6 071
"ToughBuilt Industries, Inc.",6.61,+0.3%,56 755
Tower Semiconductor Ltd.,47.36,-0.25%,10 905
Towne Bank,29.25,+0.24%,5 617
"Townsquare Media, Inc.",8.94,-3.35%,5 161
Toyota Motor Corporation,157.32,+0.4%,6 707
TPB ACQUISITION CORP I,9.72,0%,
TPG PACE BEN II CORP,9.77,0%,48
TPG PACE BENEFICIAL FIN CORP,9.97,0%,
TPG Pace Solutions Corp.,2.93,+2.99%,53 116
TPG Pace Tech Opportunities Corp.,3.03,+1.85%,20 434
TPG RE FINANCE TRUST INC 6.25% CUM RED PREF SHS SER C,,,
"TPI Composites, Inc.",18.76,+0.05%,43 013
"TRACON Pharmaceuticals, Inc.",1.74,0%,349
Tractor Supply Company,189.43,+0.89%,42 459
TRADEUP ACQUISITION CORP,10.02,0%,
TradeUP Global Corporation,5.63,-18.76%,442
Tradeweb Markets Inc.,69.28,-1.34%,11 110
TRAEGER INC,3.4,-0.58%,34 050
TRAJECTORY ALPHA ACQUISITION CORP,9.85,0%,
TRANE TECHNOLOGIES PLC,154.14,-0.46%,66 659
Trans World Entertainment Corp.,3.69,-26.93%,98 050
TransAct Technologies Incorporated,4.7,-0.21%,805
TransAlta Corporation,10.67,-6.07%,42 756
"Transcat, Inc.",72.28,-0.12%,419
"Transcontinental Realty Investors, Inc.",43.05,0%,
Transdigm Group Incorporated Transdigm Group Inc.,638.22,+0.25%,8 143
"TransEnterix, Inc.",0.57,+5.56%,9 032
TransGlobe Energy Corporation,3.07,+1.49%,57 087
"TransMedics Group, Inc.",48.74,+18.5%,106 524
Transocean Ltd (Switzerland),3.45,+3.29%,1 660 893
TRANSPHORM INC,5.65,+2.73%,3 083
Transportadora de Gas del Sur SA TGS,5.63,+0.18%,239
TransUnion,78.52,-1.23%,36 124
TravelCenters of America Inc.,52.45,-1.52%,6 578
TravelCenters of America Inc.  - 8.25% Senior Notes due 2028,26.1,0%,
Travelers Comp.,158.99$,+0.83%,36 514
Travelzoo,5.81,+0.96%,2 273
TREACE MED CONCEPTS INC,19.6,+0.1%,4 375
TREAN INSURANCE GRP INC,4.9,-1.41%,3 405
Trebia Acquisition Corp.,8.76,-0.57%,4 079
Trecora Resources,9.81,,
Tredegar Corporation,10.36,+1.17%,1 608
"Treehouse Foods, Inc.",42.73,-1.63%,30 194
"Trevena, Inc.",0.22,-7.35%,208 084
"Trevi Therapeutics, Inc.",3.77,+4.43%,10 342
"Trex Company, Inc.",64.66,+2.63%,56 318
Tri Continental Corporation Preferred Stock,,,
